sku_id,product_name,category,is_assembly_required
SKU-FURN-01163,Hiasan Meja / Karpet Aesthetic 60,Dekorasi,False
SKU-FURN-01164,Furnitur Kayu Olahan 650,Dining Table,True
SKU-FURN-01165,Furnitur Kayu Olahan 234,Meja Makan,True
SKU-FURN-01166,Hiasan Meja / Karpet Aesthetic 33,Dekorasi,False
SKU-FURN-01167,Sofa Japandi Minimalis 374,Sofa,True
SKU-FURN-01168,Sofa Japandi Minimalis 340,Sofa,False
SKU-FURN-01169,Furnitur Kayu Olahan 982,Lemari,True
SKU-FURN-01170,Hiasan Meja / Karpet Aesthetic 52,Dekorasi,False
SKU-FURN-01171,Hiasan Meja / Karpet Aesthetic 50,Dekorasi,False
SKU-FURN-01172,Furnitur Kayu Olahan 795,Wardrobe,True
SKU-FURN-01173,Furnitur Kayu Olahan 535,Bed,True
SKU-FURN-01174,Furnitur Kayu Olahan 306,Meja Makan,True
SKU-FURN-01175,Hiasan Meja / Karpet Aesthetic 37,Dekorasi,False
SKU-FURN-01176,Furnitur Kayu Olahan 934,Office Chair,True
SKU-FURN-01177,Furnitur Kayu Olahan 436,Wardrobe,True
SKU-FURN-01178,Furnitur Kayu Olahan 809,Meja Makan,True
SKU-FURN-01179,Furnitur Kayu Olahan 514,Dining Table,True
SKU-FURN-01180,Furnitur Kayu Olahan 360,Wardrobe,True
SKU-FURN-01181,Sofa Japandi Minimalis 961,Sofa,False
SKU-FURN-01182,Furnitur Kayu Olahan 287,Lemari,True
SKU-FURN-01183,Furnitur Kayu Olahan 361,Wardrobe,True
SKU-FURN-01184,Furnitur Kayu Olahan 361,Meja Makan,True
SKU-FURN-01185,Hiasan Meja / Karpet Aesthetic 43,Dekorasi,False
SKU-FURN-01186,Sofa Japandi Minimalis 359,Sofa,False
SKU-FURN-01187,Furnitur Kayu Olahan 578,Wardrobe,True
SKU-FURN-01188,Sofa Japandi Minimalis 983,Sofa,True
SKU-FURN-01189,Furnitur Kayu Olahan 407,Dining Table,True
SKU-FURN-01190,Hiasan Meja / Karpet Aesthetic 20,Dekorasi,False
SKU-FURN-01191,Hiasan Meja / Karpet Aesthetic 81,Dekorasi,False
SKU-FURN-01192,Furnitur Kayu Olahan 118,Lemari,True
SKU-FURN-01193,Sofa Japandi Minimalis 680,Sofa,False
SKU-FURN-01194,Furnitur Kayu Olahan 194,Kursi Kerja,True
SKU-FURN-01195,Hiasan Meja / Karpet Aesthetic 11,Dekorasi,False
SKU-FURN-01196,Furnitur Kayu Olahan 276,Kursi Kerja,True
SKU-FURN-01197,Hiasan Meja / Karpet Aesthetic 68,Dekorasi,False
SKU-FURN-01198,Sofa Japandi Minimalis 111,Sofa,False
SKU-FURN-01199,Sofa Japandi Minimalis 741,Sofa,False
SKU-FURN-01200,Furnitur Kayu Olahan 890,Kursi Kerja,True
SKU-FURN-01201,Furnitur Kayu Olahan 910,Kursi Kerja,True
SKU-FURN-01202,Hiasan Meja / Karpet Aesthetic 40,Dekorasi,False
SKU-FURN-01203,Hiasan Meja / Karpet Aesthetic 77,Dekorasi,False
SKU-FURN-01204,Furnitur Kayu Olahan 886,Meja Makan,True
SKU-FURN-01205,Furnitur Kayu Olahan 868,Kursi Kerja,True
SKU-FURN-01206,Furnitur Kayu Olahan 409,Office Chair,True
SKU-FURN-01207,Furnitur Kayu Olahan 430,Dining Table,True
SKU-FURN-01208,Furnitur Kayu Olahan 717,Lemari,True
SKU-FURN-01209,Hiasan Meja / Karpet Aesthetic 64,Dekorasi,False
SKU-FURN-01210,Furnitur Kayu Olahan 737,Wardrobe,True
SKU-FURN-01211,Sofa Japandi Minimalis 207,Sofa,True
SKU-FURN-01212,Furnitur Kayu Olahan 851,Meja Makan,True
SKU-FURN-01213,Sofa Japandi Minimalis 533,Sofa,False
SKU-FURN-01214,Furnitur Kayu Olahan 132,Bed,True
SKU-FURN-01215,Furnitur Kayu Olahan 371,Kursi Kerja,True
SKU-FURN-01216,Hiasan Meja / Karpet Aesthetic 86,Dekorasi,False
SKU-FURN-01217,Furnitur Kayu Olahan 460,Lemari,True
SKU-FURN-01218,Furnitur Kayu Olahan 258,lmri,True
SKU-FURN-01219,Furnitur Kayu Olahan 612,Kursi Kerja,True
SKU-FURN-01220,Furnitur Kayu Olahan 992,Wardrobe,True
SKU-FURN-01221,Furnitur Kayu Olahan 765,Office Chair,True
SKU-FURN-01222,Furnitur Kayu Olahan 411,Meja Makan,True
SKU-FURN-01223,Furnitur Kayu Olahan 219,Wardrobe,True
SKU-FURN-01224,Sofa Japandi Minimalis 207,Sofa,True
SKU-FURN-01225,Furnitur Kayu Olahan 704,Meja Makan,True
SKU-FURN-01226,Hiasan Meja / Karpet Aesthetic 18,Dekorasi,False
SKU-FURN-01227,Furnitur Kayu Olahan 669,Wardrobe,True
SKU-FURN-01228,Hiasan Meja / Karpet Aesthetic 37,Dekorasi,False
SKU-FURN-01229,Sofa Japandi Minimalis 614,Sofa,False
SKU-FURN-01230,Furnitur Kayu Olahan 895,Lemari,True
SKU-FURN-01231,Sofa Japandi Minimalis 350,Sofa,False
SKU-FURN-01232,Furnitur Kayu Olahan 465,Dining Table,True
SKU-FURN-01233,Furnitur Kayu Olahan 821,Lemari,True
SKU-FURN-01234,Sofa Japandi Minimalis 560,Sofa,True
SKU-FURN-01235,Sofa Japandi Minimalis 145,Sofa,False
SKU-FURN-01236,Sofa Japandi Minimalis 777,sofabed,False
SKU-FURN-01237,Furnitur Kayu Olahan 555,lmri,True
SKU-FURN-01238,Furnitur Kayu Olahan 675,Dining Table,True
SKU-FURN-01239,Furnitur Kayu Olahan 876,Dining Table,True
SKU-FURN-01240,Furnitur Kayu Olahan 381,Wardrobe,True
SKU-FURN-01241,Sofa Japandi Minimalis 383,sofabed,False
SKU-FURN-01242,Hiasan Meja / Karpet Aesthetic 26,Dekorasi,False
SKU-FURN-01243,Furnitur Kayu Olahan 503,Wardrobe,True
SKU-FURN-01244,Sofa Japandi Minimalis 393,sofabed,True
SKU-FURN-01245,Sofa Japandi Minimalis 447,sofabed,False
SKU-FURN-01246,Hiasan Meja / Karpet Aesthetic 86,Dekorasi,False
SKU-FURN-01247,Furnitur Kayu Olahan 627,Meja Makan,True
SKU-FURN-01248,Sofa Japandi Minimalis 935,sofabed,True
SKU-FURN-01249,Furnitur Kayu Olahan 876,Meja Makan,True
SKU-FURN-01250,Furnitur Kayu Olahan 923,Office Chair,True
SKU-FURN-01251,Furnitur Kayu Olahan 339,Office Chair,True
SKU-FURN-01252,Furnitur Kayu Olahan 899,Kursi Kerja,True
SKU-FURN-01253,Furnitur Kayu Olahan 634,Office Chair,True
SKU-FURN-01254,Furnitur Kayu Olahan 993,Lemari,True
SKU-FURN-01255,Furnitur Kayu Olahan 495,Lemari,True
SKU-FURN-01256,Furnitur Kayu Olahan 615,lmri,True
SKU-FURN-01257,Furnitur Kayu Olahan 734,Office Chair,True
SKU-FURN-01258,Hiasan Meja / Karpet Aesthetic 41,Dekorasi,False
SKU-FURN-01259,Hiasan Meja / Karpet Aesthetic 54,Dekorasi,False
SKU-FURN-01260,Sofa Japandi Minimalis 994,Sofa,False
SKU-FURN-01261,Furnitur Kayu Olahan 698,Meja Makan,True
SKU-FURN-01262,Hiasan Meja / Karpet Aesthetic 55,Dekorasi,False
SKU-FURN-01263,Sofa Japandi Minimalis 914,Sofa,False
SKU-FURN-01264,Sofa Japandi Minimalis 961,Sofa,False
SKU-FURN-01265,Furnitur Kayu Olahan 829,Meja Makan,True
SKU-FURN-01266,Furnitur Kayu Olahan 425,Office Chair,True
SKU-FURN-01267,Furnitur Kayu Olahan 554,Bed,True
SKU-FURN-01268,Sofa Japandi Minimalis 369,Sofa,False
SKU-FURN-01269,Furnitur Kayu Olahan 433,Wardrobe,True
SKU-FURN-01270,Furnitur Kayu Olahan 392,lmri,True
SKU-FURN-01271,Furnitur Kayu Olahan 235,Meja Makan,True
SKU-FURN-01272,Furnitur Kayu Olahan 169,Office Chair,True
SKU-FURN-01273,Furnitur Kayu Olahan 157,Bed,True
SKU-FURN-01274,Furnitur Kayu Olahan 376,Lemari,True
SKU-FURN-01275,Sofa Japandi Minimalis 615,Sofa,True
SKU-FURN-01276,Sofa Japandi Minimalis 809,sofabed,True
SKU-FURN-01277,Furnitur Kayu Olahan 972,Bed,True
SKU-FURN-01278,Furnitur Kayu Olahan 731,Lemari,True
SKU-FURN-01279,Sofa Japandi Minimalis 876,Sofa,False
SKU-FURN-01280,Furnitur Kayu Olahan 135,Kursi Kerja,True
SKU-FURN-01281,Furnitur Kayu Olahan 178,Lemari,True
SKU-FURN-01282,Furnitur Kayu Olahan 497,Bed,True
SKU-FURN-01283,Furnitur Kayu Olahan 306,Meja Makan,True
SKU-FURN-01284,Sofa Japandi Minimalis 100,Sofa,False
SKU-FURN-01285,Furnitur Kayu Olahan 921,Kursi Kerja,True
SKU-FURN-01286,Furnitur Kayu Olahan 361,Meja Makan,True
SKU-FURN-01287,Furnitur Kayu Olahan 496,Meja Makan,True
SKU-FURN-01288,Sofa Japandi Minimalis 420,Sofa,False
SKU-FURN-01289,Hiasan Meja / Karpet Aesthetic 16,Dekorasi,False
SKU-FURN-01290,Furnitur Kayu Olahan 962,Office Chair,True
SKU-FURN-01291,Sofa Japandi Minimalis 110,Sofa,False
SKU-FURN-01292,Furnitur Kayu Olahan 881,Wardrobe,True
SKU-FURN-01293,Hiasan Meja / Karpet Aesthetic 61,Dekorasi,False
SKU-FURN-01294,Sofa Japandi Minimalis 957,Sofa,False
SKU-FURN-01295,Furnitur Kayu Olahan 706,Wardrobe,True
SKU-FURN-01296,Furnitur Kayu Olahan 820,Meja Makan,True
SKU-FURN-01297,Hiasan Meja / Karpet Aesthetic 32,Dekorasi,False
SKU-FURN-01298,Furnitur Kayu Olahan 663,Dining Table,True
SKU-FURN-01299,Furnitur Kayu Olahan 222,Bed,True
SKU-FURN-01300,Furnitur Kayu Olahan 781,Kursi Kerja,True
SKU-FURN-01301,Furnitur Kayu Olahan 101,Wardrobe,True
SKU-FURN-01302,Furnitur Kayu Olahan 194,Kursi Kerja,True
SKU-FURN-01303,Furnitur Kayu Olahan 605,Lemari,True
SKU-FURN-01304,Furnitur Kayu Olahan 365,Bed,True
SKU-FURN-01305,Hiasan Meja / Karpet Aesthetic 40,Dekorasi,False
SKU-FURN-01306,Furnitur Kayu Olahan 700,Kursi Kerja,True
SKU-FURN-01307,Sofa Japandi Minimalis 464,sofabed,False
SKU-FURN-01308,Hiasan Meja / Karpet Aesthetic 50,Dekorasi,False
SKU-FURN-01309,Furnitur Kayu Olahan 980,Office Chair,True
SKU-FURN-01310,Furnitur Kayu Olahan 791,Lemari,True
SKU-FURN-01311,Sofa Japandi Minimalis 692,Sofa,False
SKU-FURN-01312,Hiasan Meja / Karpet Aesthetic 89,Dekorasi,False
SKU-FURN-01313,Hiasan Meja / Karpet Aesthetic 17,Dekorasi,False
SKU-FURN-01314,Furnitur Kayu Olahan 961,Kursi Kerja,True
SKU-FURN-01315,Furnitur Kayu Olahan 915,Lemari,True
SKU-FURN-01316,Sofa Japandi Minimalis 547,Sofa,True
SKU-FURN-01317,Furnitur Kayu Olahan 388,Office Chair,True
SKU-FURN-01318,Furnitur Kayu Olahan 270,Dining Table,True
SKU-FURN-01319,Furnitur Kayu Olahan 484,lmri,True
SKU-FURN-01320,Sofa Japandi Minimalis 781,Sofa,False
SKU-FURN-01321,Sofa Japandi Minimalis 525,sofabed,False
SKU-FURN-01322,Hiasan Meja / Karpet Aesthetic 36,Dekorasi,False
SKU-FURN-01323,Hiasan Meja / Karpet Aesthetic 41,Dekorasi,False
SKU-FURN-01324,Sofa Japandi Minimalis 519,Sofa,True
SKU-FURN-01325,Furnitur Kayu Olahan 636,Bed,True
SKU-FURN-01326,Furnitur Kayu Olahan 953,Bed,True
SKU-FURN-01327,Furnitur Kayu Olahan 984,Lemari,True
SKU-FURN-01328,Sofa Japandi Minimalis 559,sofabed,False
SKU-FURN-01329,Furnitur Kayu Olahan 888,Dining Table,True
SKU-FURN-01330,Sofa Japandi Minimalis 787,Sofa,False
SKU-FURN-01331,Sofa Japandi Minimalis 959,Sofa,True
SKU-FURN-01332,Sofa Japandi Minimalis 148,Sofa,False
SKU-FURN-01333,Furnitur Kayu Olahan 243,Office Chair,True
SKU-FURN-01334,Sofa Japandi Minimalis 542,sofabed,False
SKU-FURN-01335,Furnitur Kayu Olahan 985,Lemari,True
SKU-FURN-01336,Furnitur Kayu Olahan 992,Kursi Kerja,True
SKU-FURN-01337,Furnitur Kayu Olahan 714,Dining Table,True
SKU-FURN-01338,Furnitur Kayu Olahan 582,Dining Table,True
SKU-FURN-01339,Furnitur Kayu Olahan 269,Bed,True
SKU-FURN-01340,Furnitur Kayu Olahan 699,Meja Makan,True
SKU-FURN-01341,Furnitur Kayu Olahan 367,lmri,True
SKU-FURN-01342,Furnitur Kayu Olahan 643,Dining Table,True
SKU-FURN-01343,Sofa Japandi Minimalis 840,Sofa,False
SKU-FURN-01344,Furnitur Kayu Olahan 758,lmri,True
SKU-FURN-01345,Furnitur Kayu Olahan 538,Wardrobe,True
SKU-FURN-01346,Furnitur Kayu Olahan 865,Office Chair,True
SKU-FURN-01347,Furnitur Kayu Olahan 443,Wardrobe,True
SKU-FURN-01348,Sofa Japandi Minimalis 676,Sofa,False
SKU-FURN-01349,Furnitur Kayu Olahan 459,Kursi Kerja,True
SKU-FURN-01350,Furnitur Kayu Olahan 830,Kursi Kerja,True
SKU-FURN-01351,Furnitur Kayu Olahan 359,Wardrobe,True
SKU-FURN-01352,Furnitur Kayu Olahan 689,Dining Table,True
SKU-FURN-01353,Hiasan Meja / Karpet Aesthetic 50,Dekorasi,False
SKU-FURN-01354,Furnitur Kayu Olahan 847,Office Chair,True
SKU-FURN-01355,Sofa Japandi Minimalis 902,Sofa,False
SKU-FURN-01356,Furnitur Kayu Olahan 414,Kursi Kerja,True
SKU-FURN-01357,Furnitur Kayu Olahan 219,Office Chair,True
SKU-FURN-01358,Hiasan Meja / Karpet Aesthetic 26,Dekorasi,False
SKU-FURN-01359,Furnitur Kayu Olahan 760,Wardrobe,True
SKU-FURN-01360,Furnitur Kayu Olahan 144,Kursi Kerja,True
SKU-FURN-01361,Hiasan Meja / Karpet Aesthetic 80,Dekorasi,False
SKU-FURN-01362,Furnitur Kayu Olahan 478,Meja Makan,True
SKU-FURN-01363,Hiasan Meja / Karpet Aesthetic 77,Dekorasi,False
SKU-FURN-01364,Furnitur Kayu Olahan 842,Wardrobe,True
SKU-FURN-01365,Furnitur Kayu Olahan 512,Kursi Kerja,True
SKU-FURN-01366,Furnitur Kayu Olahan 611,Dining Table,True
SKU-FURN-01367,Furnitur Kayu Olahan 102,lmri,True
SKU-FURN-01368,Hiasan Meja / Karpet Aesthetic 72,Dekorasi,False
SKU-FURN-01369,Sofa Japandi Minimalis 470,Sofa,True
SKU-FURN-01370,Sofa Japandi Minimalis 201,Sofa,False
SKU-FURN-01371,Furnitur Kayu Olahan 540,Lemari,True
SKU-FURN-01372,Sofa Japandi Minimalis 855,sofabed,False
SKU-FURN-01373,Furnitur Kayu Olahan 206,Kursi Kerja,True
SKU-FURN-01374,Furnitur Kayu Olahan 175,Wardrobe,True
SKU-FURN-01375,Sofa Japandi Minimalis 446,Sofa,True
SKU-FURN-01376,Furnitur Kayu Olahan 595,Wardrobe,True
SKU-FURN-01377,Furnitur Kayu Olahan 317,Lemari,True
SKU-FURN-01378,Furnitur Kayu Olahan 439,Dining Table,True
SKU-FURN-01379,Hiasan Meja / Karpet Aesthetic 97,Dekorasi,False
SKU-FURN-01380,Furnitur Kayu Olahan 695,Office Chair,True
SKU-FURN-01381,Furnitur Kayu Olahan 117,Wardrobe,True
SKU-FURN-01382,Furnitur Kayu Olahan 443,lmri,True
SKU-FURN-01383,Furnitur Kayu Olahan 969,Wardrobe,True
SKU-FURN-01384,Sofa Japandi Minimalis 787,Sofa,False
SKU-FURN-01385,Sofa Japandi Minimalis 846,sofabed,False
SKU-FURN-01386,Furnitur Kayu Olahan 677,Wardrobe,True
SKU-FURN-01387,Furnitur Kayu Olahan 380,lmri,True
SKU-FURN-01388,Furnitur Kayu Olahan 175,Kursi Kerja,True
SKU-FURN-01389,Furnitur Kayu Olahan 192,Wardrobe,True
SKU-FURN-01390,Furnitur Kayu Olahan 588,Lemari,True
SKU-FURN-01391,Furnitur Kayu Olahan 250,Meja Makan,True
SKU-FURN-01392,Furnitur Kayu Olahan 361,Office Chair,True
SKU-FURN-01393,Furnitur Kayu Olahan 438,Lemari,True
SKU-FURN-01394,Furnitur Kayu Olahan 602,Bed,True
SKU-FURN-01395,Furnitur Kayu Olahan 771,Meja Makan,True
SKU-FURN-01396,Furnitur Kayu Olahan 774,Meja Makan,True
SKU-FURN-01397,Furnitur Kayu Olahan 754,Wardrobe,True
SKU-FURN-01398,Sofa Japandi Minimalis 747,Sofa,True
SKU-FURN-01399,Furnitur Kayu Olahan 482,Kursi Kerja,True
SKU-FURN-01400,Furnitur Kayu Olahan 776,lmri,True
SKU-FURN-01401,Furnitur Kayu Olahan 152,Office Chair,True
SKU-FURN-01402,Furnitur Kayu Olahan 997,Dining Table,True
SKU-FURN-01403,Furnitur Kayu Olahan 694,Kursi Kerja,True
SKU-FURN-01404,Furnitur Kayu Olahan 713,Kursi Kerja,True
SKU-FURN-01405,Furnitur Kayu Olahan 840,Lemari,True
SKU-FURN-01406,Furnitur Kayu Olahan 762,Office Chair,True
SKU-FURN-01407,Furnitur Kayu Olahan 703,Lemari,True
SKU-FURN-01408,Furnitur Kayu Olahan 812,Office Chair,True
SKU-FURN-01409,Sofa Japandi Minimalis 566,Sofa,True
SKU-FURN-01410,Sofa Japandi Minimalis 211,Sofa,True
SKU-FURN-01411,Furnitur Kayu Olahan 649,Dining Table,True
SKU-FURN-01412,Furnitur Kayu Olahan 201,Office Chair,True
SKU-FURN-01413,Furnitur Kayu Olahan 798,lmri,True
SKU-FURN-01414,Furnitur Kayu Olahan 113,Dining Table,True
SKU-FURN-01415,Furnitur Kayu Olahan 562,Bed,True
SKU-FURN-01416,Sofa Japandi Minimalis 522,Sofa,True
SKU-FURN-01417,Sofa Japandi Minimalis 335,sofabed,True
SKU-FURN-01418,Sofa Japandi Minimalis 545,Sofa,False
SKU-FURN-01419,Furnitur Kayu Olahan 402,Kursi Kerja,True
SKU-FURN-01420,Furnitur Kayu Olahan 721,Office Chair,True
SKU-FURN-01421,Sofa Japandi Minimalis 760,Sofa,False
SKU-FURN-01422,Sofa Japandi Minimalis 419,Sofa,True
SKU-FURN-01423,Sofa Japandi Minimalis 437,sofabed,False
SKU-FURN-01424,Hiasan Meja / Karpet Aesthetic 63,Dekorasi,False
SKU-FURN-01425,Furnitur Kayu Olahan 121,Office Chair,True
SKU-FURN-01426,Furnitur Kayu Olahan 957,Dining Table,True
SKU-FURN-01427,Sofa Japandi Minimalis 520,Sofa,True
SKU-FURN-01428,Furnitur Kayu Olahan 582,Kursi Kerja,True
SKU-FURN-01429,Sofa Japandi Minimalis 114,Sofa,False
SKU-FURN-01430,Furnitur Kayu Olahan 292,Lemari,True
SKU-FURN-01431,Furnitur Kayu Olahan 675,Meja Makan,True
SKU-FURN-01432,Furnitur Kayu Olahan 789,Kursi Kerja,True
SKU-FURN-01433,Furnitur Kayu Olahan 544,Lemari,True
SKU-FURN-01434,Furnitur Kayu Olahan 103,Lemari,True
SKU-FURN-01435,Hiasan Meja / Karpet Aesthetic 63,Dekorasi,False
SKU-FURN-01436,Furnitur Kayu Olahan 567,Meja Makan,True
SKU-FURN-01437,Hiasan Meja / Karpet Aesthetic 87,Dekorasi,False
SKU-FURN-01438,Hiasan Meja / Karpet Aesthetic 17,Dekorasi,False
SKU-FURN-01439,Furnitur Kayu Olahan 525,Wardrobe,True
SKU-FURN-01440,Hiasan Meja / Karpet Aesthetic 40,Dekorasi,False
SKU-FURN-01441,Furnitur Kayu Olahan 293,Office Chair,True
SKU-FURN-01442,Hiasan Meja / Karpet Aesthetic 55,Dekorasi,False
SKU-FURN-01443,Hiasan Meja / Karpet Aesthetic 48,Dekorasi,False
SKU-FURN-01444,Sofa Japandi Minimalis 129,Sofa,False
SKU-FURN-01445,Sofa Japandi Minimalis 154,Sofa,True
SKU-FURN-01446,Furnitur Kayu Olahan 623,Lemari,True
SKU-FURN-01447,Furnitur Kayu Olahan 919,Office Chair,True
SKU-FURN-01448,Furnitur Kayu Olahan 945,Kursi Kerja,True
SKU-FURN-01449,Sofa Japandi Minimalis 317,Sofa,True
SKU-FURN-01450,Furnitur Kayu Olahan 949,Office Chair,True
SKU-FURN-01451,Furnitur Kayu Olahan 211,Bed,True
SKU-FURN-01452,Hiasan Meja / Karpet Aesthetic 15,Dekorasi,False
SKU-FURN-01453,Furnitur Kayu Olahan 983,Meja Makan,True
SKU-FURN-01454,Furnitur Kayu Olahan 193,Lemari,True
SKU-FURN-01455,Hiasan Meja / Karpet Aesthetic 76,Dekorasi,False
SKU-FURN-01456,Hiasan Meja / Karpet Aesthetic 19,Dekorasi,False
SKU-FURN-01457,Furnitur Kayu Olahan 825,Kursi Kerja,True
SKU-FURN-01458,Hiasan Meja / Karpet Aesthetic 64,Dekorasi,False
SKU-FURN-01459,Hiasan Meja / Karpet Aesthetic 58,Dekorasi,False
SKU-FURN-01460,Furnitur Kayu Olahan 882,Meja Makan,True
SKU-FURN-01461,Furnitur Kayu Olahan 903,Kursi Kerja,True
SKU-FURN-01462,Furnitur Kayu Olahan 795,Meja Makan,True
SKU-FURN-01463,Furnitur Kayu Olahan 598,Wardrobe,True
SKU-FURN-01464,Furnitur Kayu Olahan 641,Bed,True
SKU-FURN-01465,Sofa Japandi Minimalis 720,sofabed,True
SKU-FURN-01466,Furnitur Kayu Olahan 408,Lemari,True
SKU-FURN-01467,Hiasan Meja / Karpet Aesthetic 29,Dekorasi,False
SKU-FURN-01468,Furnitur Kayu Olahan 658,Meja Makan,True
SKU-FURN-01469,Sofa Japandi Minimalis 625,Sofa,False
SKU-FURN-01470,Sofa Japandi Minimalis 233,Sofa,False
SKU-FURN-01471,Furnitur Kayu Olahan 108,Meja Makan,True
SKU-FURN-01472,Hiasan Meja / Karpet Aesthetic 13,Dekorasi,False
SKU-FURN-01473,Furnitur Kayu Olahan 946,Lemari,True
SKU-FURN-01474,Hiasan Meja / Karpet Aesthetic 16,Dekorasi,False
SKU-FURN-01475,Furnitur Kayu Olahan 358,lmri,True
SKU-FURN-01476,Furnitur Kayu Olahan 582,Kursi Kerja,True
SKU-FURN-01477,Sofa Japandi Minimalis 810,sofabed,False
SKU-FURN-01478,Furnitur Kayu Olahan 270,Bed,True
SKU-FURN-01479,Furnitur Kayu Olahan 625,Kursi Kerja,True
SKU-FURN-01480,Furnitur Kayu Olahan 515,Dining Table,True
SKU-FURN-01481,Furnitur Kayu Olahan 824,Office Chair,True
SKU-FURN-01482,Furnitur Kayu Olahan 574,Meja Makan,True
SKU-FURN-01483,Furnitur Kayu Olahan 773,Kursi Kerja,True
SKU-FURN-01484,Sofa Japandi Minimalis 771,Sofa,True
SKU-FURN-01485,Furnitur Kayu Olahan 558,Wardrobe,True
SKU-FURN-01486,Furnitur Kayu Olahan 377,Wardrobe,True
SKU-FURN-01487,Furnitur Kayu Olahan 184,Office Chair,True
SKU-FURN-01488,Hiasan Meja / Karpet Aesthetic 69,Dekorasi,False
SKU-FURN-01489,Furnitur Kayu Olahan 511,Bed,True
SKU-FURN-01490,Furnitur Kayu Olahan 112,Meja Makan,True
SKU-FURN-01491,Sofa Japandi Minimalis 476,sofabed,False
SKU-FURN-01492,Furnitur Kayu Olahan 393,Office Chair,True
SKU-FURN-01493,Sofa Japandi Minimalis 717,sofabed,False
SKU-FURN-01494,Furnitur Kayu Olahan 922,Meja Makan,True
SKU-FURN-01495,Furnitur Kayu Olahan 394,Office Chair,True
SKU-FURN-01496,Sofa Japandi Minimalis 932,Sofa,False
SKU-FURN-01497,Furnitur Kayu Olahan 956,lmri,True
SKU-FURN-01498,Furnitur Kayu Olahan 774,Wardrobe,True
SKU-FURN-01499,Furnitur Kayu Olahan 642,Dining Table,True
SKU-FURN-01500,Furnitur Kayu Olahan 559,Office Chair,True
